wallet,tx_hash,method,value
0x612a3500559be7be7703de6dc397afb541a16f7f,0xb20b4dd403b99f86af9aa40e0163bec4209e619333ebc5e0e984ab14f345c3a1,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x6b4f542f9d62896717256e9f532a49fa29a5bd7daece80dd97d9dfec2b2b6e29,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x86f53fbbc3f0558502f244d5d77b1f169edd039f49d5f8a66bf4bed64f27af6c,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x4eff5cba8f15733e69a9e4472c73b630cae8530b7e4b1c01c4fcbe0da65871fb,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x1b9e420227a0451594dc5fac024a9c3af03fe7982d1831549e96073d60e27299,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x4141dc20f28df46deffce6dbe80f945f9aaf8ed154f62425b7cdd74da32fe93a,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x16baa78dca3d98e6f60a8ae1eb50c65aec68671d97ea176ac8c97fe80c4f15b3,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x40a2d23490a18270edcf273d6833234a28b1f8810c5029a23c8e95fccb66f54d,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x05fc64f65918e5dd1a7edbdf3d1915ba385d29bfbe2a3cc7957bd7aad4549e7e,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0xae83a8c814834d211973b75a0e55c6c384cfc48092c41b8d5a9254f71ebffe74,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x94a6849ff78e3f01f8baca46e0ff4540050a048f841c2ce9674e1b924e685dfe,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x141a0f7e79ecb45c3b4ef892258eb8cf929a8a053e0efd870575e94dfa9d59ab,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0xe56da6c9b425a27fb848b9a94c34db60acf23761fce20131cc1e2cef2157a5c3,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0xe3aeca515981087c15175888245d17c03e3138798774e1a097fc452f25055896,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0xaa8c095e7746bef69b03955a8d605fa6331e129a7097a40621e67bdfc66fd1ac,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x5f766df9340414e4f3663cfd451299fad1402e6b5721b26d27a5b1689335c68d,,1.4
0x612a3500559be7be7703de6dc397afb541a16f7f,0x035a35b2ce5721ac90a5947241a91b43c544bdb2aa1c4459acc63a24026b2cb4,,0.15
0x612a3500559be7be7703de6dc397afb541a16f7f,0x5786695d270428c3b14fd0e06ca2406c30f7737cdf1a5ec8edc7f0d6a0674312,,0.2
0x612a3500559be7be7703de6dc397afb541a16f7f,0x6829f0d196c72656a75c4fb6f936e16b61f59ee4438f5a5e2cade22d7e6fdba0,,0.1
0x612a3500559be7be7703de6dc397afb541a16f7f,0xe88674feb5685331db8290a012f4760a1570a0bbd32e7eccf2ee5ad8777a94a7,,0.2
0x612a3500559be7be7703de6dc397afb541a16f7f,0x1ee71763c16c6ab524a09c77fcefdf54e5b5a6ded039129f208273e0b3ee857e,,0.05
0x612a3500559be7be7703de6dc397afb541a16f7f,0x74c78dff05c8ab72c3eb4726ba8d69012d51074586a047fbeae29a178b176526,,1.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x42c3bb7b76f626446e49eac9a8d72ef20dad3cc4561f0fad91f27c3b4a91b759,,0.1
0x612a3500559be7be7703de6dc397afb541a16f7f,0x014949b0df92652488eed1af1a83658bbe21299c3de438317ad3d4f6064cd60b,,0.65
0x612a3500559be7be7703de6dc397afb541a16f7f,0x5e2a676153a48e043640d4fca7f3c33652e3b90cc500c0f0d5579471240ff004,,0.1
0x612a3500559be7be7703de6dc397afb541a16f7f,0x20954d24f93a27d5dca84df486896da08726463f8b065784aa074cf1f39da201,,0.1
0x612a3500559be7be7703de6dc397afb541a16f7f,0x3540227eb2265e0ab3fdc8c17610fd69f5ec33c015401a4efdaa3fa8e874b262,,0.1
0x612a3500559be7be7703de6dc397afb541a16f7f,0x26c383fc8c58e7ace99abfe47a2d7346ddc16d8456630b5def87db8795eade54,,0.2
0x612a3500559be7be7703de6dc397afb541a16f7f,0x47262c8ebd1ac0aa8be15ff95c6dc01b4db15eccef4808e7316ff4059081278c,,0.09
0x612a3500559be7be7703de6dc397afb541a16f7f,0xfa69586da8517ce7cf7d101d6b6eb6e5bf2869f86e24637bf2fdcaef93727b9d,,0.12
0x612a3500559be7be7703de6dc397afb541a16f7f,0x15d54b8b1c190dd07b4d8324bbe130137b506fba3a6dd9f42200b0cc0cab2332,,0.2
0x612a3500559be7be7703de6dc397afb541a16f7f,0x3810d2acce69891681344f68fb6d2e2407eed2237e9f7d6c33779d2e7a3854ff,,0.1
0x612a3500559be7be7703de6dc397afb541a16f7f,0xd9d3b9da33ce8757a203e50da8e88f1bbcdc1cc668b142db3ff9007b397ea33e,,0.34
0x612a3500559be7be7703de6dc397afb541a16f7f,0x49df05b2e51e154d42cb2a7925f9456905fa56ddedd5dddf9cce0d105f100502,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x09529a038581d530d89463a70fd819281523ddd03a813a5c213d30a1d8e8ae67,,0.1
0x612a3500559be7be7703de6dc397afb541a16f7f,0xce00e1c9eb699c35b6990cda3b81d59c36e9f79923d00c9fe10da7068ab0c3f3,,0.1
0x612a3500559be7be7703de6dc397afb541a16f7f,0xa869dab5c197fbc423707190c6dfb0d2a17f3976dcf4d288d00c9730d0498cae,,0.1
0x612a3500559be7be7703de6dc397afb541a16f7f,0xe85bf396ff913eb4f7cf2e32559c99512ef9927b333e9ca93bad3c7f4c0b6e77,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x6c94554b6321152b92b0ae44149c773861d64562715b0c5aa511eb40befff97b,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x1b772e740c7a8a8e71e23f2137069b167e1194766fc2ab7e63ec4f5550085085,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x6d3a7d5ddde967b990014154397c176806cbe6eff5933f4c01b97ab38978570d,,0.10668
0x612a3500559be7be7703de6dc397afb541a16f7f,0x3478dd8e561b897701e6387552140e71858240ac5766e4ba4a9335e5d8c3cb4a,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x675155e1720f1b201b699741e7f5c681567ec2a15f399bb00411d1e3790ebe03,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0xe404727c4499af13f8466fb5a42809dce9073698236158ed9efc3cb9085315d9,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x18b84e51a81c70c23fab90a1e538aabdf8967758e9ce67705577dba0f923c9dc,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0xa4f94b3920d639804348cdbfc18b90e6262d5cbc0659dc42fa44b45e4351576e,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0xa81721220ca047fd629e1900f451a22ce3427a85ca546df61093c617ad1d2860,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x2cd76c2bede45e26b10fedbf7578b8c0e5da8c6889fcc7e94af35c85ed3da4bc,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x103f31fcdc42b6ec6c771408a9918e6063c15c142fb1fec306ec896a1199e038,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0xf914ac5142a68b3826d8e4143925a5e1e2dae4d59acb27dd710e2618f98f71f0,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x61fbea4133a0dfe2cc0c9fc246cdd09a758e2033010fa0a23bf335c6480712c1,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x4e7c76e45bb3f6cf5ffdfe6670415b5abc8816cbea332b1a16d55bba8f74619f,,5.65
0x612a3500559be7be7703de6dc397afb541a16f7f,0xa64117c1cb43322adafa48b76acff0287e6ad6dd9366228dd06604cd99cd4629,,0.0
0x612a3500559be7be7703de6dc397afb541a16f7f,0x804ce518e56ddc578e69ae85a0369d467fba0b496425df9c55c618df4c13a25c,,5.7
0x612a3500559be7be7703de6dc397afb541a16f7f,0x137668cc0e99b76e1d4d0e709e7396d80cae4d3c5b501f515f730f243c817334,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xd47544ca4896215bb66942b11abec5a6775c60ff51f4f6c5bfa3cdb90ff32623,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x5a22fca6a97d625377889aea76bc5b4c00475692b5993f1857ec6c88f071c485,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x793a3fc59316ac971412b536ede2fd53747701ca006259f4faada9baa0c29c8b,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xdeae182e06b1b224930ce891fbc5c6c42c76498ce2a4f6846788fd7c78955256,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x61763ef943531c4f8df294a2ec0fafddad5846d36aa10b0f961ded39db899bba,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x251de562e126d2ed74459b2b9c7157c7e719c93e99e1ca3ad9eb0355c27c585b,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xb238fa479630e811516d25feded669caf9a46c3ac83707141f704c0987b5a426,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xf5d4704f735558774b107e669ddfb4bec75d2ed3ae75df32e1595b59a629209f,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x05975a27d606b86e58dd7e0084a8dd06e81541b4fba96cdfcb5d031e0a2c67f8,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x0d81bacbda347a4abb6eb0ead10c5271cf14870f454599167b500207abba68fc,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x0a60c3065dce15238de438058786ce60cb45039454e69a64295105beae21f136,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x681f51039fb9b4dd0f178f6a7e748575b41c4c43463b934848ffc042cbafea28,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xb21dc729c704582cccb44dd1817e09b858341d60f7d18ebad67477dff23be322,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xded00fd74bba5fe84575e0044b6783ea1ef555e6a1053f343bcda5190fb7c4c2,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x6d6755369ea7011ab21578112dcb10ace120e71725edd6644dd1c61d32a8fe2b,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x3a70e1183d5193faf67ff9d21ab893bb201ba7e6c8c4c46637a15b013f1e68d3,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x20d77ef008f0ab72e5191a9722fd6f95fbeec2ab4a0e64e5d61f423fe86e02d6,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xbac1d83afb7edc58e47af01c2c0fd8fc3db73e1cb2d4ca8b17b92714475a0e07,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xaec7846406b59b744e0492da00ed383e112b4c6efd233b64d85f2b7a39346217,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xc103cc3ddc44eb9037107062d9474a3f2052ce0df431e47d0a39bffb7182bb61,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x61f165c6916a9c6b56c3ea5a8f2e3705ac8dbb0ce56d47e92831d5e8eaa1f847,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x4a5011860e7adce484ba09a4ecdba4571d46094b290532163b3696439e9b0d34,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x7aa6c81230d263f661b66a43b25737b8949102888e653d7de7c0a7c17041382e,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xe8c74a4a7fc1beb461302952eabd08f76449d562725484c3acc273bace8219dc,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xf81dd660f782151baef16d487b85f3a4e55d007aead91193af10cd587f4ebbf7,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x542b486e2a8642b540cac052d08637d1727d2db2f2c6d8c8bd1ec94883ee61d2,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x6008cb75e615b98780c2827b82f80181daa1376ec26af6b57aa97e8a19e72de3,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x3f14f82ea3546f04e47aa56c16f99de500fa360b0260611002a0b2e9ab86d8ea,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xa1d9c151481687135dc7c2b9c197f0963c13ca9f61f0659685303abf8495efa3,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x6acf62c99a22e6b6a37f32deca86731e6865fb3580a74f0a21a0baed3a4e2d16,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xe60f2b20f0fb6f1a3dd486cc8dc40c3f8e9089184c0e4ef12eeeb2e4ea891ed5,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xcb932834f57701c45d94828ee73a1cb076ce76081fc0bd769546e9e295568bef,,0.025278
0x623af911f493747c216ad389c7805a37019c662d,0x202d91bace4afd8e50fac713d072a43da7a6b142224246b55deb1d07a930fd68,,20.823
0x623af911f493747c216ad389c7805a37019c662d,0xaa3e0967d5ef6a4bd53aa10283f794274bd7dcb6e49dddfc01af1591513b804e,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x55aa0feefec7d10264f10645217344d239c5e9a82b018181bc48043d677dd4bc,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x3857e74966c13c3ea5d820ee206012cb11cc4e4a336b84c1719304ded9f81d80,,66.4599
0x623af911f493747c216ad389c7805a37019c662d,0xc27b4fcae649d5238efec44c04b83b9708b80fe53dade9e116d7a91eced8b4cc,,66.4599
0x623af911f493747c216ad389c7805a37019c662d,0x12edfb7deaed620327d9fc577e5c0792884df114b36ef5cd3db5adc6a33c4f19,,65.8993
0x623af911f493747c216ad389c7805a37019c662d,0x71467ac42051ef9d5652cce235121e6110d16845d2a00f7b706e13c24dde172b,,65.8993
0x623af911f493747c216ad389c7805a37019c662d,0x4d6627eb7be83df16e97da6550f957abe060eba9a3cf3e14faaa64b5e8b11dfe,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x3ed4340ccd4c98e535f77b12e0f3154410cc585953c99a254270afffa7518c4b,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x9e184dff9e2e3fe3ab8cfb0dc6562896a94007b1b7cc64c4f2523c64dea8ffb9,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xf1135e5573546add3b4d0368ac17586a530010fe0d60670e83dc9ed2c44917f2,,0.02
0x623af911f493747c216ad389c7805a37019c662d,0x181f8c24656a6b3c99402b97099e90fbff488a3d5572d5844894d8e630857a24,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x3ecd47eb1deb8700cd384d887374099314c0942a9bc0e2a053069881f2ddf0c6,,40.0
0x623af911f493747c216ad389c7805a37019c662d,0xe789e2c13671d4f9e96114cb0b3ec79353d40446ab7007dd821d4009118c1382,,5.039167
0x623af911f493747c216ad389c7805a37019c662d,0x5c0d54e8070a43a4d72edeba95905b364d6d64e99b2b0af0446846a75cacd5f8,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x894c65db436b83244d197bcfa4f160ae1d8bd2659ec29047c24c9cdb88f23e20,,10.198289
0x623af911f493747c216ad389c7805a37019c662d,0x0501617624f1ea3b531675e2e03bdacf375126e572152f7a830d5c575e964a8e,,7.682565
0x623af911f493747c216ad389c7805a37019c662d,0x83c866acd93c240c690bc2a3f4e6098029c442b6c746fff0007a979783f22395,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x4247840575c04f9c015c22550a84936a5e62170875c29b8c067f3d0b92e38dc7,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xa695889a95cd776df86c6323adace647ab8eabc057d49b15b79c2a05c52e4a44,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x3c6c4322ae92f2dbf39af5cc08bba3978589f7dd0a3bdafa43e4fdf8ccda5da8,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xb82a8d4f8a81f2c431f9f10d3e1f6d8c6119a47b3f988d11f95141fd08500de0,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x878ab73f3f975e12cdaaccdc4ee6e870d5b0671293faf3e1eecc2907827866dd,,2.15
0x623af911f493747c216ad389c7805a37019c662d,0x3b7e05a4c9da256694edf970483033456a652a27444cf6ab7c19886968c64380,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x4643f1119439ef4b134e39356ae23b0e3c716f359679fafc3832af6b11b55cbe,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0xbb6723d362062df7881c1764eec4ebf9c0e5f6b81d660cfb587a024247650b42,,10.91
0x623af911f493747c216ad389c7805a37019c662d,0xa7dc679e1f6b2a1efcd91bd7d92676d69e9ad6efe3bb264d92573a3c47fba9ec,,43.453
0x623af911f493747c216ad389c7805a37019c662d,0xf127b066710eb8f526a45e52ff02535d984764eeed57227f83a477953444e0aa,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x74efd60d49836ae6f76e597f7ae760a9fa3694adf7d125ab8d12afe4a575f77a,,77.572063
0x623af911f493747c216ad389c7805a37019c662d,0x544a5a1d3b437cefe8f0ebf54cc4da1695193d01d15bee26371c0598bace64df,,199.852413
0x623af911f493747c216ad389c7805a37019c662d,0x7c9287f458267f4b1407298db5465b9a5fdec3e099e58930fc9427fe91b6b086,,0.0
0x623af911f493747c216ad389c7805a37019c662d,0x6cd3052fc5b6be8c242040cf95e26af155f3905c6d1cd2555f764bd52a9b7103,,26.9
0x623af911f493747c216ad389c7805a37019c662d,0x18e2a5171782598cee9555b0aa224bf243c6b870006f60894b839aae1798a0f8,,80.72
0x623af911f493747c216ad389c7805a37019c662d,0x4c29497ebd4b31decd87bad62583adbf30af288b7324849b333013bd4da11030,,7.50319
0x623af911f493747c216ad389c7805a37019c662d,0x4a10fe8048fe866a939d06c476773336e4474fefe7b8c7a47ca10c44f8f1622c,,99.99
0x623af911f493747c216ad389c7805a37019c662d,0x18e6666351ee762c0e2d0b89abe7003eddb768298ce1722b421b13024b62d8ca,,99.99
0x623af911f493747c216ad389c7805a37019c662d,0x0f883a8531e255ab1729a9b0cb2b1ea47e72bf7f8acfb124b5505f9acf53a3ec,,99.99
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0x7629a6f1b2113fc8df7243b0024f8b7b500d30158c22d551b6b120adad90ee0a,,0.000337
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0x878af11f5809c18244c6aeb43fa573b83c04cd0a4070c6d26df199ef83d62a86,,0.0
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0x35b52d29db0f121ef4af44d21a64774180e297a416ffbb1f11fe79cbe780af93,,0.0
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0xd1f884ed0e4d384b42a497338b77449e6657a8fcf9f115a39cd59ff6b633b201,,0.007
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0xf92740c36d43306fdcc98d1af6355d4b33cdf6f79c6080e3d28356a4bdc6dde2,,0.0
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0x099ea7a68a2b974c58be57542b7b6581159962158a254c761336648553cca866,,0.0
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0xb05d93601a0abe6ef95ec20a3eb0241c7632c65cd8a2535160d9ef7bf10ff18e,,0.0
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0xc4c96bd64ce6ecef96a8449c14fade064601df0d6eebdaf8b2f8ba7817312fc0,,0.3
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0x5cdd54feed5b1eb8174f59644977a55451db680192a827e2c8baeb9d92d1eb82,,0.308676
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0xd4827ec07db69c94f89593ea3f8f88d0f120df2f8cc9afc187803a4b2432e828,,0.0
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0xd5f8c33b71c33a1d99bc94372d5139a61e8045156775d74f969f8911cd64a9c9,,0.0
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0x221b1d122ec746c79b5d2702569301d6a002d509f558f17f466936e363103154,,0.01
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0xbc9769a7ff2b1d3078327730b1349fb4ee0d7497a0b90d78724e8094be407476,,0.6463
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0xe475415388e95e1c8e06257d7a143feaef862cf6c32244c99e61be473c445e87,,0.001
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0x5fa23885a4110437d8e6adcae6348a79ea9438542455f6144011a9e6342156f6,,0.6524
0x6d69ca3711e504658977367e13c300ab198379f1,0x8668281c3142f08b9662066a00c8d9c11d50e3eb7c0994563bd7198e6a6c4f65,,0.01178
0x6d69ca3711e504658977367e13c300ab198379f1,0x4d7bc5327f90bac17b337ad22e1b95a74a357126e313f615098328506a600baf,,0.0
0x6d69ca3711e504658977367e13c300ab198379f1,0x22cbe146b82acf524e32e60fa87672bb4672e5debbaf53ca7dd8160dea6bcda6,,0.0
0x6d69ca3711e504658977367e13c300ab198379f1,0x74d8f6a3b4eb85f91c2f1a8257ccd90afaec800b90283f8a8c692444f84e4f93,,0.0
0x6d69ca3711e504658977367e13c300ab198379f1,0x0433ab2de53a7376006aab1d68e66cc8c91360cf80c30ea31e998bd8b8aebeb5,,0.0186
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x77921f7f93c1ddc17d32380a98c0281359892cf0b289a997dc48ee119e3cab67,,0.005133
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0xfe8bd7b33080d6e8287685a1aa726c3bc646acaf34ad85f8a3f4015deb225bde,,0.0
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x80188dd5b65217a0a8a985cf4045047eb0631cefcbdc0463334367ef681958ec,,0.009936
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0xa7881c1c765eed74de24c38ec5c7e653002648c7e3bc72479033a689ec2e7dd9,,0.0
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x5b681accf316a5f4dd2926a52a31d923b4be178419d392582a8322ac002211c2,,0.013671
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0xfbc2511348e7320507f5712ab74d07ad31957b82997c5dc7e12d2de883d55eb9,,0.0
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x8826de330c58eabad62d423c61e71b45547efd22bd46987f9f24a37024423c4d,,0.0
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x3df7297fd92790c58cc33dd4143de70c93c8fafb1b42d6de8e4b020df9707fda,,0.0
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x0043063f9d3f4a6ac6ad313170fbf9ffa377b4478cd47f4500404cd0c12091cd,,0.0
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x0f4667437edcd8652df5c6b962729e7c61175d006191fe1b539bc3bfc803ab73,,0.026853
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x9f53f5d6730f37c432f89779f101ca3ca64a0c512fda9e2a0229542668fc9b57,,0.0
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x211982da5d9cbf65b484ad28026ad107e7a386bb0d068f077d043f31409e8e14,,0.0
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x882c50722a2838c7d2f268ef8ff76bb0ccc814db65b45625d9793dcec5054b35,,0.0
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x1f00b6e237cf250fc68666c36fe05a307358a1c4b948d52847f8fb25f241b4c4,,0.0
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x1ee3e34285ae64bed9a3657b0124baad96ccee2fba5f038b768f6db09163405b,,0.0
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x79b0ea6cd1c2f003c35dac6265e1ea90b9304a78ea1c83c2fb85692819696a2b,,0.0186
0x70c1864282599a762c674dd9d567b37e13bce755,0x4100f2ee2ff8f57f1dbf77e03663e18d6ccd43b8351b735339980e27745d0ec9,,0.012786
0x70c1864282599a762c674dd9d567b37e13bce755,0xf92a26260d7c832c963b60d6675dfdb3387ab22d6a9bd225750e39bb9d93d975,,0.0
0x70c1864282599a762c674dd9d567b37e13bce755,0xd4d29868b9eb515ab8868bb9e356d2a58c428c184021fd3e1f5fdfa865908e03,,0.0
0x70c1864282599a762c674dd9d567b37e13bce755,0xd84919752f87d92c5d4bb83b8d83a8d71cc01818d08978a0500acd809c41e2e5,,0.0
0x70c1864282599a762c674dd9d567b37e13bce755,0xd5c78593f15d575c622dcfe7f388f71fad365bccc2ce60aa55911293085e4957,,0.0186
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0xbd8e85f06d17fa89b0ea426cdf62b71a482e22b9798b7357023a6a6f3167e940,,0.0
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x1440c680910364d19b1678c8d503ed03bf5cd8fb6643d8b364f133a8f23c241f,,0.0
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0xfe911e7a43c7a8220be14ceee2b004a71b56dc73e0079f452de73d1448aabc3b,,0.026907
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0xbb4f7b1d9b4064db425a25f2d49b5d4bc3f55b04103d80365697ca2bb513b335,,0.006
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0xc1f981cba4bd948274bc0360d8de55a7b8ea0c57f5b705c86375df79a969f64d,,0.0
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0xef0a787239cc452b6195dc1b0e893b7037fbcf06745d92170b0c1886b4673bf5,,0.0
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x45813fe413b261c508e13430cefa2aa62bb8c9aa86819507c5ab1a0b6869023d,,0.0
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x651e1ee65a8391c7ab606d457df0096ff1b48399b2fd0b63e957cc62d4670da9,,0.009038
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x09d710fe30961e3d0495037421bd390488eacd66a43bbadb52446f2f822be6ee,,0.0
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x846c1bb1ee8edb14d6edbeede51b3f871c922a97eb7bb18205b0951eefafc1bc,,0.117
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0xa80693aff76695f38f5824939efb560342309d2c0bff051aa9c56005cccd4033,,0.095
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x72f791f253855c744deb5683d703f8b73503fffd3d126cc8aaf20b689e83c76f,,0.0
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x84a4b8e0fc8140157cb91f0479165b6bf23f77709c5803e61f6b08af4d476fb7,,0.018099
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0xee2cefe670169c1d565bb1a2bc16a87f8f3b49b4507732a3732577780430ef13,,0.03
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0xacd812dc32c3bafc7dace456b02e76d8a667209eabfd48d23122a9973bf1e621,,0.0
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x9592082b5c7222c9c18ef55b3c023ca2bed905f60cd277722407cb312231c077,,0.01205
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x8f22a5e08273ac6a728c7f5f0867b4e2a81befe5c1d8a7b051e27957abe04608,,0.00181
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x9bd5ed275699b5ea8c3dc024492a83b210a2e738f123cb864dcce6340c494538,,0.0037
